Bootstrap_Iteration,ROC_AUC_Difference,PR_AUC_Difference,F1_Difference,Precision_Difference,Recall_Difference,Specificity_Difference,Accuracy_Difference
1982,0.00819672131147553,0.01641810967736923,0.04380952380952374,0.002782931354359919,0.07142857142857151,-0.016393442622950838,0.02564102564102566
1983,-0.0002927400468384356,0.028939556005382228,0.028340448723771505,-0.028511530398322882,0.0714285714285714,-0.06557377049180324,0.0
1984,0.0043911007025762006,0.02689447022178726,0.12037037037037035,0.03076923076923077,0.1785714285714286,-0.032786885245901676,0.06837606837606836
1985,-0.009367681498829161,0.013630612763067318,0.04221190375685946,-0.08037825059101655,0.1071428571428572,-0.08196721311475419,0.008547008547008628
1986,0.030152224824355978,-0.008436166544363521,0.02564102564102566,-0.01744186046511631,0.0535714285714286,-0.032786885245901676,0.008547008547008517
1987,0.02049180327868838,0.026173261204839204,0.015476190476190421,-0.07448979591836735,0.07142857142857151,-0.08196721311475408,-0.008547008547008517
1988,0.004976580796252961,0.02884510017272246,0.052052545155993446,-0.025510204081632626,0.125,-0.06557377049180335,0.02564102564102566
1989,-0.00819672131147553,-0.006604205262345175,-0.0008007206485837193,-0.0601971977166581,0.0357142857142857,-0.06557377049180324,-0.017094017094017144
1990,-0.005854800936768156,0.0035176793357016845,0.03603238866396752,-0.054487179487179516,0.0892857142857143,-0.06557377049180324,0.008547008547008517
1991,0.002634660421545698,0.038672140554913415,0.004684684684684637,-0.08181818181818179,0.07142857142857151,-0.11475409836065575,-0.02564102564102566
1992,0.0043911007025760895,0.014088007442492723,0.09116917795155444,0.014005602240896309,0.1428571428571429,-0.016393442622950838,0.05982905982905984
1993,-0.014637002341920557,0.006463481770087709,0.012944983818770295,-0.05531914893617029,0.0535714285714286,-0.06557377049180324,-0.008547008547008517
1994,-0.0043911007025762006,0.029420790381498474,0.045347087900279415,-0.00795593635250924,0.0714285714285714,-0.016393442622950838,0.02564102564102566
1995,-0.01814988290398123,0.001169173213140362,0.039354838709677376,-0.02518427518427513,0.07142857142857145,-0.049180327868852514,0.008547008547008628
1996,-0.012880562060890055,0.02622307293741033,0.049645390070921946,-0.048872180451127845,0.1071428571428571,-0.08196721311475408,0.008547008547008517
1997,-0.012002341920374748,0.00040347318621414274,0.030581039755351758,-0.0830188679245284,0.1071428571428572,-0.11475409836065575,-0.008547008547008517
1998,-0.0002927400468384356,0.0018048020200708281,0.034621725590767594,0.008936170212765937,0.0535714285714286,0.0,0.02564102564102566
1999,-0.005854800936768156,0.0021410795458952636,0.04510451045104513,-0.014529914529914478,0.0892857142857143,-0.032786885245901565,0.02564102564102555
2000,-0.026639344262295195,-0.0183571200883339,-0.013408609738884913,-0.05188679245283023,0.017857142857142794,-0.06557377049180324,-0.02564102564102566
2001,0.006733021077283352,0.02765357167775373,0.03680014019101019,-0.04912280701754379,0.1071428571428571,-0.09836065573770492,0.0
2002,-0.02868852459016391,0.035102332694085914,0.07965367965367964,0.037019458946369266,0.1071428571428572,0.0,0.05128205128205132
2003,0.0064402810304449165,0.01630306522253211,0.08163265306122447,0.013605442176870763,0.125,0.0,0.05982905982905984
2004,0.0005854800936767601,0.007723283648577994,0.01806578301423667,-0.06570433051269287,0.0714285714285714,-0.06557377049180335,0.0
2005,0.010831381733021117,0.0026928508827281927,0.06581502299437914,-0.007637752318603308,0.1071428571428571,-0.032786885245901565,0.03418803418803418
2006,-0.0029274004683840227,0.044936083383730785,0.05314685314685319,0.0092592592592593,0.08928571428571419,-0.016393442622950838,0.03418803418803418
2007,0.018149882903981118,0.013141550532229651,0.053820177289995774,-0.0478723404255319,0.10714285714285715,-0.08196721311475408,0.008547008547008517
2008,-0.03688524590163933,-0.01164428361722003,0.044871794871794934,0.0033914728682170603,0.0714285714285714,-0.016393442622950838,0.02564102564102566
2009,-0.004098360655737654,0.042809540992846284,0.024242424242424288,-0.06373815676141259,0.0892857142857143,-0.09836065573770492,-0.008547008547008517
2010,-0.01375878220140514,-0.0015035861428329689,0.056372549019607754,-0.0021739130434782483,0.0892857142857143,-0.016393442622950838,0.03418803418803418
2011,-0.005562060889929721,0.011105366930540095,0.06808109382366812,0.03673469387755102,0.08928571428571419,0.016393442622950838,0.05128205128205132
2012,0.030737704918032738,0.07137177227516289,0.024845880814496457,-0.015555555555555545,0.0535714285714286,-0.032786885245901676,0.008547008547008517
2013,-0.008489461358313966,0.016820210930929336,0.05031446540880502,-0.007441860465116301,0.0892857142857143,-0.032786885245901676,0.02564102564102566
2014,0.00936768149882894,0.05045858011400317,0.05466483432585123,0.006451612903225712,0.1071428571428572,-0.016393442622950838,0.042735042735042694
2015,0.0023419203747073736,0.04643263217920235,0.05890688259109311,-0.024038461538461453,0.1071428571428571,-0.0491803278688524,0.02564102564102566
2016,0.008489461358313743,0.028321342750999623,0.06947316185592589,0.028895768833849367,0.1071428571428572,0.0,0.05128205128205132
2017,0.02751756440281017,0.03737788035292722,0.07506934812760058,0.01557750759878418,0.125,-0.032786885245901565,0.042735042735042805
2018,0.02927400468384067,0.03783646565960541,0.12282690854119427,0.04120879120879117,0.1785714285714286,0.0,0.0854700854700855
2019,-0.0023419203747072626,0.01644505348622649,0.09628665799219294,0.046185781006746196,0.125,0.016393442622950838,0.06837606837606836
2020,0.017857142857142905,0.02952245050129565,0.08001397624039142,0.06846153846153846,0.08928571428571419,0.049180327868852514,0.06837606837606836
2021,0.04859484777517564,0.05268719282291712,0.031077694235589037,-0.065410779696494,0.0892857142857143,-0.08196721311475408,0.0
2022,-0.003512880562060894,-0.0013503111853769845,0.015032884434700966,-0.08740655549166187,0.0714285714285714,-0.09836065573770492,-0.017094017094017144
2023,0.0038056206088993294,0.02140190211297288,0.029761904761904767,-0.10357142857142865,0.125,-0.14754098360655732,-0.017094017094017033
2024,0.02254098360655743,0.04302702589893925,0.09325909723603099,-0.018059855521155854,0.1607142857142857,-0.06557377049180324,0.042735042735042805
2025,0.004098360655737765,-0.0006414610887350847,0.027663551401869158,-0.033868092691622165,0.0714285714285714,-0.0491803278688524,0.008547008547008628
2026,-0.007318501170960223,0.007141634694208587,0.0555272022047566,0.026016260162601612,0.0714285714285714,0.0,0.03418803418803418
2027,0.004098360655737765,0.04068247637776767,0.0008746610688358247,-0.0630560928433268,0.05357142857142849,-0.08196721311475408,-0.017094017094017144
2028,-0.014051522248243686,-0.007013699595476486,0.013377926421404673,-0.125,0.0892857142857143,-0.11475409836065564,-0.017094017094017144
2029,0.02137002341920391,0.03655513633697238,0.06055045871559639,-0.002572898799313883,0.1071428571428572,-0.0491803278688524,0.02564102564102566
2030,0.025175644028103128,0.05190380401842931,0.02947925860547218,-0.022458628841607542,0.0714285714285714,-0.049180327868852514,0.008547008547008517
2031,-0.0357142857142857,-0.012784486686229446,0.041986879100281205,-0.07588075880758804,0.125,-0.09836065573770492,0.008547008547008517
2032,-0.016100702576112513,-0.00432176678232743,0.06261859582542695,-0.02291421856639242,0.1071428571428571,-0.0491803278688524,0.02564102564102566
2033,-0.04771662763466045,-0.03399436787298604,-0.011625690870973981,-0.08046511627906971,0.0357142857142857,-0.08196721311475408,-0.02564102564102566
2034,-0.0029274004683841337,0.02658629160130488,0.006472491909385036,-0.05067698259187625,0.0535714285714286,-0.08196721311475408,-0.017094017094017033
2035,0.021662763466042234,0.045182578357608194,0.09477124183006536,0.05434782608695654,0.125,0.016393442622950838,0.06837606837606836
2036,0.004683840749414636,0.02190396943671724,0.09966271352409961,0.006349206349206327,0.14285714285714285,-0.032786885245901565,0.05128205128205132
2037,0.014637002341920446,0.017901971630463365,0.08321747765640508,-0.014871794871794797,0.1428571428571428,-0.0491803278688524,0.042735042735042694
2038,0.03512880562060905,0.06221425271910075,0.04761904761904767,0.012059369202226389,0.0714285714285714,-0.016393442622950838,0.02564102564102566
2039,-0.04127634660421542,-0.011415054415237158,0.0496678589678079,-0.02018548827059463,0.08928571428571419,-0.049180327868852514,0.017094017094017033
2040,0.02195550351288067,0.019758109779509203,0.0582865168539326,-0.023484848484848553,0.0892857142857143,-0.032786885245901676,0.02564102564102566
2041,0.002049180327868827,0.04502818509354989,0.09338669716028203,0.045581395348837206,0.125,0.0,0.05982905982905984
2042,-0.008489461358313743,0.017487272961701827,0.023448554679603828,-0.0275715800636267,0.0535714285714286,-0.032786885245901676,0.008547008547008517
2043,-0.01932084309133486,0.00041172289769342285,-0.04219487369297681,-0.09934640522875815,0.0,-0.09836065573770492,-0.05128205128205121
2044,-0.007903981264637094,0.014570839848225159,0.07676465081445427,-0.017070979335130243,0.1428571428571429,-0.0491803278688524,0.042735042735042694
2045,-0.013466042154566926,0.01507883815489297,0.014128728414442793,-0.04761904761904756,0.0535714285714286,-0.049180327868852514,0.0
2046,0.016978922716627598,0.06649581876869148,0.060049019607843146,0.007608695652173925,0.0892857142857143,-0.016393442622950727,0.03418803418803418
2047,0.012295081967213073,0.05113219157692972,0.06200941915227631,0.017857142857142905,0.08928571428571419,-0.016393442622950838,0.03418803418803418
2048,-0.008196721311475419,0.01662543112035131,0.0022222222222222365,-0.06818181818181823,0.05357142857142849,-0.08196721311475408,-0.017094017094017033
2049,-0.015222482435597096,0.00033954642722167083,0.013140161725067379,-0.03214285714285714,0.0535714285714286,-0.049180327868852514,0.0
2050,0.004098360655737765,0.028357851928739297,0.0387957163063245,0.012698412698412653,0.0535714285714286,0.0,0.02564102564102566
2051,0.016686182669789273,0.03314596034472783,0.09995985547972697,-0.0031578947368421373,0.1607142857142857,-0.0491803278688524,0.05128205128205132
2052,-0.0005854800936768711,0.040740865606312515,0.05012531328320802,-0.04500261643118786,0.1071428571428572,-0.06557377049180324,0.017094017094017033
2053,0.002049180327868827,0.03555324095548362,0.06263452432199734,-0.02777777777777779,0.1071428571428571,-0.0491803278688524,0.02564102564102566
2054,0.013466042154566593,0.02950740276753283,0.024490509927403092,-0.032495164410058064,0.07142857142857151,-0.06557377049180324,0.0
2055,0.011124121779859664,0.05803841851085134,0.005631755836134067,-0.05744234800838577,0.0535714285714286,-0.08196721311475408,-0.017094017094017144
2056,0.009660421545667486,0.03467486827348398,0.03450754852624005,0.009803921568627416,0.0535714285714286,0.0,0.02564102564102566
2057,0.017857142857142794,0.021286988797343143,0.06538170823885114,-0.0210622710622711,0.125,-0.0491803278688524,0.03418803418803418
2058,-0.03454332552693218,0.01163595088579672,0.05905853743269063,-0.04137931034482767,0.1428571428571428,-0.08196721311475408,0.02564102564102566
2059,0.02195550351288067,0.039257056244623056,0.03908241291418857,-0.03328773369813043,0.08928571428571419,-0.0491803278688524,0.017094017094017033
2060,0.0017564402810306134,-0.007168130322634747,0.042608695652173956,-0.05303030303030298,0.0892857142857143,-0.0491803278688524,0.017094017094017033
2061,-0.05649882903981274,-0.03069619287977876,0.026613704071499433,-0.07487179487179485,0.0892857142857143,-0.09836065573770492,-0.008547008547008517
2062,0.008489461358313743,0.04534293031675429,0.10418757412644841,-0.019255455712451908,0.1964285714285714,-0.08196721311475419,0.05128205128205132
2063,0.01053864168618257,0.040407511832433074,0.05177993527508096,-0.012765957446808529,0.0892857142857143,-0.032786885245901565,0.02564102564102566
2064,0.008489461358313743,0.0026572961749330437,0.03472222222222221,-0.07499999999999996,0.1071428571428571,-0.09836065573770492,0.0
2065,-0.01756440281030447,-0.013283024586422276,0.04647638292498113,0.018538324420677377,0.0714285714285714,0.0,0.03418803418803418
2066,-0.01814988290398134,-0.0010951808712246214,0.08518189884649507,0.031746031746031744,0.1071428571428571,0.0,0.05128205128205132
2067,-0.0029274004683842447,0.02665539043323162,0.023091052217265817,-0.03558994197292065,0.0714285714285714,-0.06557377049180324,0.0
2068,-0.009074941451990726,-0.0038451818238192104,0.06479357798165142,-0.05141509433962255,0.1428571428571428,-0.08196721311475408,0.02564102564102566
2069,0.0043911007025760895,0.027583489769457126,0.01718856364874055,-0.04495614035087714,0.0714285714285714,-0.08196721311475408,-0.008547008547008628
2070,0.005269320843091396,-0.01453461046769089,-0.018395503321410267,-0.11020185488270595,0.0357142857142857,-0.09836065573770492,-0.03418803418803418
2071,0.016686182669789273,0.014768037896534914,0.06016355140186913,-0.04068627450980389,0.125,-0.06557377049180324,0.02564102564102566
2072,0.02049180327868838,0.04377284270928272,0.04086494410848451,-0.0004262574595055302,0.0714285714285714,-0.016393442622950727,0.02564102564102566
2073,0.007903981264636761,0.03318117331216508,0.022778595974472293,-0.05375808860129416,0.07142857142857151,-0.06557377049180324,0.0
2074,-0.012002341920374748,0.010803195652655528,0.04040404040404033,-0.006644518272425182,0.0714285714285714,-0.032786885245901676,0.017094017094017033
2075,-0.007025761124121677,0.027893385976822338,0.0728586171310629,0.009476031215161718,0.1071428571428571,-0.016393442622950838,0.042735042735042694
2076,0.002634660421545698,0.010984032864178483,0.05526315789473679,-0.033653846153846145,0.1071428571428571,-0.049180327868852514,0.02564102564102566
2077,0.04010538641686179,0.04952451847867989,0.049611412754178685,-0.028228228228228236,0.08928571428571419,-0.0491803278688524,0.017094017094017144
2078,-0.009074941451990504,-0.0010232896594553065,0.03308270676691727,-0.06017791732077438,0.0892857142857143,-0.08196721311475408,0.0
2079,-0.0029274004683840227,-0.00241691866341609,0.04299583911234395,-0.0035460992907802025,0.0714285714285714,-0.016393442622950838,0.02564102564102566
2080,-0.03512880562060883,-0.015625446805966448,0.006315789473684275,-0.04778554778554778,0.0357142857142857,-0.0491803278688524,-0.008547008547008628
2081,-0.0064402810304449165,0.010605406385828742,0.04637681159420293,-0.01937046004842613,0.1071428571428571,-0.06557377049180324,0.017094017094017144
2082,-0.016393442622950838,0.0019142584347329183,0.018508337914605044,-0.028559249786871188,0.0535714285714286,-0.032786885245901676,0.008547008547008517
2083,-0.040398126463700335,-0.04349408054827142,-0.006472491909385036,-0.11443358251868885,0.05357142857142849,-0.11475409836065575,-0.03418803418803429
2084,0.009074941451990726,0.028703000629899167,0.06637606498910242,0.027862208713272496,0.0892857142857143,0.0,0.042735042735042805
2085,-0.015515222482435531,0.003192175028078781,0.034969454392247745,-0.03391812865497079,0.0714285714285714,-0.0491803278688524,0.008547008547008517
2086,0.002049180327868938,0.011363474230231319,0.04169026849439217,-0.027874564459930307,0.0714285714285714,-0.032786885245901676,0.017094017094017033
2087,0.015222482435597207,0.0362216201296911,0.0980592441266599,-0.01127554615926707,0.1428571428571429,-0.032786885245901676,0.05128205128205132
2088,-0.002634660421545698,0.0283117364156944,0.047949276798097906,0.00911854103343468,0.0714285714285714,-0.016393442622950838,0.02564102564102555
2089,-0.003512880562060894,0.0012521193383303597,0.04583333333333339,-0.01911764705882346,0.07142857142857145,-0.032786885245901676,0.017094017094017144
2090,0.01258782201405162,0.045179552239757115,0.07074829931972793,0.013605442176870763,0.1071428571428572,-0.016393442622950838,0.042735042735042694
2091,0.009367681498828828,0.011742983661716777,0.0,-0.10769230769230775,0.07142857142857151,-0.13114754098360648,-0.03418803418803418
2092,0.01814988290398123,0.028307326118512943,0.06382774199750074,0.051063829787234005,0.0714285714285714,0.032786885245901676,0.05128205128205132
2093,-0.0011709601873537423,0.010073992999987458,0.05682307361170902,-0.0444444444444444,0.1071428571428572,-0.049180327868852514,0.02564102564102566
2094,0.015807962529273967,0.029101289169400024,0.08368794326241136,0.05727554179566563,0.08928571428571436,0.016393442622950727,0.05128205128205121
2095,0.009074941451990615,0.00614676867446895,0.026968411126826908,-0.0113378684807256,0.0535714285714286,-0.016393442622950838,0.017094017094017144
2096,-0.010245901639344246,0.010078317870136688,0.0069120119559125115,-0.033333333333333326,0.0357142857142857,-0.049180327868852514,-0.008547008547008517
2097,-0.011416861826697877,-0.007455851555128623,0.03879502994547246,-0.07139942880456951,0.125,-0.11475409836065564,0.0
2098,0.007318501170960223,0.06416406363450444,0.005494505494505475,-0.050595238095238027,0.0535714285714286,-0.08196721311475408,-0.017094017094017144
2099,-0.014051522248243464,0.002116426476083677,-0.014150943396226467,-0.03249999999999997,0.0,-0.032786885245901565,-0.017094017094017144
2100,0.0043911007025762006,0.03151796309567645,0.030621064328929415,0.010389610389610393,0.035714285714285754,0.0,0.017094017094017144
2101,0.012587822014051397,0.021539156008463456,0.034114732227939704,-0.020930232558139528,0.0714285714285714,-0.049180327868852514,0.008547008547008517
2102,0.0,0.020282168637799414,0.0701659451659451,-0.024501661129568086,0.1428571428571428,-0.08196721311475408,0.02564102564102566
2103,-0.00029274004683832455,-0.003222193031576781,0.03271232397445989,-0.03597678916827862,0.0892857142857143,-0.049180327868852514,0.017094017094017144
2104,-0.00936768149882905,-0.006001513242833378,0.048279113625648296,0.014512471655328874,0.0714285714285714,0.0,0.03418803418803418
2105,-0.015222482435597318,0.00466022325708404,0.020193591455273774,-0.016456582633053163,0.0535714285714286,-0.032786885245901676,0.008547008547008517
2106,0.01697892271662771,0.043536269450431875,0.022816399286987532,-0.03864734299516914,0.0714285714285714,-0.06557377049180335,0.0
2107,0.0008782201405154177,0.029700812695578116,0.030280830280830284,-0.05018400802944123,0.1071428571428572,-0.09836065573770492,0.0
2108,0.002634660421545587,0.027448091150680254,0.1269470404984423,0.045098039215686336,0.1785714285714286,-0.016393442622950838,0.07692307692307698
2109,0.029274004683840782,0.07047535391213622,0.055596330275229366,-0.014150943396226467,0.1071428571428571,-0.049180327868852514,0.02564102564102566
2110,0.03805620608899296,0.03237443456502476,0.053052241399281774,-0.037694013303769425,0.08928571428571425,-0.049180327868852514,0.017094017094017144
2111,0.009660421545667375,0.014408555012448754,0.05555555555555547,0.05769230769230771,0.0535714285714286,0.0491803278688524,0.05128205128205132
2112,-0.016686182669789273,-0.013107795162607405,0.05417392681767785,-0.015812776723592603,0.125,-0.06557377049180324,0.02564102564102566
2113,0.016100702576112402,0.04866477677000558,0.07241606319947325,0.03217503217503215,0.08928571428571425,0.0,0.042735042735042805
2114,-0.013758782201404918,0.009746999720982918,0.004574042309891446,-0.06697674418604649,0.0535714285714286,-0.06557377049180335,-0.008547008547008517
2115,-0.033957845433255196,0.0012135429317277069,0.02375542243338158,-0.06103023516237405,0.0714285714285714,-0.08196721311475408,-0.008547008547008517
2116,0.013173302107728269,0.0395339416798125,0.10017506321727287,0.03268292682926832,0.1428571428571428,-0.016393442622950838,0.05982905982905984
2117,-0.025175644028103017,-0.002561622291142762,0.05683760683760686,-0.07720588235294112,0.125,-0.11475409836065575,0.0
2118,-0.002049180327868827,0.03133094267103265,0.07619047619047625,-0.04191947049089906,0.1428571428571428,-0.06557377049180324,0.03418803418803418
2119,0.04332552693208436,0.08514173179740037,0.08392434988179664,-0.03947368421052633,0.1607142857142857,-0.08196721311475408,0.03418803418803418
2120,0.015222482435597207,0.030171206710989384,0.03838383838383841,-0.054694229112833725,0.1071428571428571,-0.08196721311475408,0.008547008547008517
2121,-0.008489461358313855,0.01577391480384993,0.023910840932117594,-0.08700322234156821,0.0892857142857143,-0.09836065573770492,-0.008547008547008517
2122,-0.017271662763465923,0.015895274544628468,0.03188553909044456,-0.037097654118930734,0.0714285714285714,-0.06557377049180335,0.0
2123,0.017271662763466034,0.05236310562174562,0.05929824561403507,-0.0431034482758621,0.1428571428571428,-0.09836065573770492,0.017094017094017033
2124,-0.003512880562060783,0.02577301483415917,0.044365572315882784,-0.015873015873015928,0.0714285714285714,-0.032786885245901565,0.017094017094017144
2125,-0.0002927400468386576,0.005593214385917422,0.02934293429342938,-0.04814814814814816,0.0892857142857143,-0.06557377049180324,0.008547008547008517
2126,0.011416861826697655,0.024767413039928354,0.06222222222222218,0.0,0.1071428571428571,-0.032786885245901676,0.03418803418803418
2127,-0.023419203747072515,0.0005259695459836067,-0.029931972789115635,-0.10204081632653061,0.017857142857142794,-0.09836065573770492,-0.042735042735042694
2128,0.03337236533957855,0.03907820294997111,0.05182220349694544,-0.019883040935672502,0.0892857142857143,-0.032786885245901676,0.02564102564102566
2129,0.0029274004683839117,0.020735423580104717,0.04338118022328541,0.01532567049808431,0.0714285714285714,0.0,0.03418803418803418
2130,0.017271662763465923,0.011869177919368479,0.0656275635767023,0.0027118644067796183,0.125,-0.032786885245901676,0.042735042735042694
2131,0.01756440281030447,-0.004775683688528876,0.049692034659150175,-0.05635422656699263,0.1071428571428572,-0.06557377049180335,0.017094017094017144
2132,0.012880562060890055,0.040974489082688414,0.04040404040404033,-0.028622540250447193,0.0892857142857143,-0.06557377049180324,0.008547008547008517
2133,-0.01990632318501151,0.0022812132667330287,0.046887312844759665,-0.07793522267206476,0.125,-0.11475409836065575,0.0
2134,0.03395784543325531,0.03817208653366522,0.028971962616822444,-0.03074866310160429,0.0714285714285714,-0.0491803278688524,0.008547008547008517
2135,-0.010831381733021117,-0.00689719370214803,0.06917293233082711,-0.024594453165881713,0.125,-0.0491803278688524,0.03418803418803418
2136,-0.03073770491803285,-0.025774190010150244,0.06643869076697606,0.04040404040404033,0.0714285714285714,0.016393442622950838,0.042735042735042694
2137,-0.011709601873536313,-0.010277427777286574,-0.019230769230769273,-0.08333333333333337,0.0357142857142857,-0.09836065573770492,-0.03418803418803418
2138,0.01375878220140514,0.037399542716134104,0.04767143381004768,-0.008547008547008517,0.0892857142857143,-0.032786885245901676,0.02564102564102555
2139,0.0064402810304448055,0.025795226050273623,0.06230529595015577,-0.002735978112175186,0.1071428571428571,-0.032786885245901676,0.03418803418803418
2140,-0.013466042154566704,0.009609621445536787,0.007562595809913142,-0.07146753955264584,0.05357142857142849,-0.08196721311475408,-0.017094017094017144
2141,0.012002341920374748,0.00827272073511165,0.042126942520127386,-0.049865229110512166,0.1071428571428571,-0.08196721311475408,0.008547008547008628
2142,-0.02195550351288056,0.016624456217536165,-0.020150720838794323,-0.041442048517520313,0.0,-0.049180327868852514,-0.02564102564102566
2143,0.033957845433255196,0.04196205731354863,0.05443912812333862,0.019081693500298202,0.0714285714285714,0.0,0.03418803418803418
2144,0.0011709601873536313,0.04436074888650898,0.030888030888030937,-0.01632653061224487,0.0714285714285714,-0.032786885245901565,0.017094017094017144
2145,-0.011124121779859553,-0.00996288127708067,0.011773940345368938,-0.0535714285714286,0.0535714285714286,-0.0491803278688524,0.0
2146,0.009074941451990504,0.036599678496451404,0.059103740296400864,0.02161949685534592,0.0892857142857143,0.0,0.042735042735042694
2147,0.004098360655737765,0.006817854752122043,0.04190476190476189,-0.0018552875695733162,0.0714285714285714,-0.016393442622950838,0.02564102564102566
2148,0.004683840749414636,0.013267347041160282,0.014035087719298178,-0.055741360089186176,0.05357142857142849,-0.06557377049180324,-0.008547008547008517
2149,-0.02254098360655732,0.02123589983301144,0.06436487638533672,-0.020531400966183555,0.10714285714285715,-0.06557377049180335,0.017094017094017033
2150,-0.03366510538641687,-0.029335081428922383,0.028368794326241065,-0.022031823745410017,0.0535714285714286,-0.032786885245901565,0.008547008547008517
2151,-0.0017564402810303914,0.01535398182769332,0.09177312212570266,0.03109656301145669,0.12499999999999994,-0.016393442622950838,0.05128205128205121
2152,-0.019906323185011843,0.028453763334622795,0.028368794326241065,-0.05034324942791768,0.0714285714285714,-0.06557377049180324,0.0
2153,-0.011709601873536313,0.00967590137061003,0.047646274061368454,-0.013953488372092981,0.0892857142857143,-0.032786885245901565,0.02564102564102566
2154,-0.011709601873536313,0.0012611514434641702,0.056457304163726185,0.01572327044025157,0.0892857142857143,0.0,0.042735042735042805
2155,0.007318501170960112,0.03468449982137922,-0.013791763791763723,-0.06153100775193798,0.017857142857142905,-0.06557377049180324,-0.02564102564102566
2156,-0.010538641686182681,0.01021018060763168,-0.006472491909385036,-0.04403760514596733,0.017857142857142794,-0.049180327868852514,-0.017094017094017144
2157,0.021370023419203577,0.020492750820304217,0.04989648033126293,-0.08560090702947853,0.125,-0.09836065573770492,0.008547008547008517
2158,-0.01580796252927419,0.014111432443087102,0.024242424242424288,-0.03542673107890493,0.07142857142857151,-0.06557377049180324,0.0
2159,0.021662763466042123,0.02621778035166833,0.10335143231604571,0.02156334231805923,0.1607142857142857,-0.032786885245901676,0.05982905982905984
2160,-0.015807962529273856,-0.007133869356784728,0.047604134043219504,-0.06210465784933872,0.1071428571428571,-0.06557377049180335,0.017094017094017033
2161,-0.021955503512880448,0.012752463814029391,0.12532274081429984,0.036410256410256414,0.1785714285714285,-0.016393442622950838,0.07692307692307687
2162,-0.018442622950819665,-0.028631275223640507,0.008067473414008042,-0.052991452991452914,0.0535714285714286,-0.06557377049180324,-0.008547008547008628
2163,-0.036007025761124134,-0.020696045267678986,0.02204371380534287,-0.022222222222222143,0.0535714285714286,-0.032786885245901565,0.008547008547008517
2164,0.005562060889929832,0.05176786890672236,0.03245283018867928,-0.023636363636363678,0.0714285714285714,-0.032786885245901676,0.017094017094017144
2165,-0.024297423887587932,-0.0008963996553124076,0.01595020424042015,-0.06926829268292678,0.07142857142857151,-0.08196721311475408,-0.008547008547008517
2166,-0.028688524590164022,0.007799465390317173,0.0776846915460776,-0.022222222222222254,0.125,-0.0491803278688524,0.03418803418803429
2167,0.006147540983606481,0.04279415322687319,0.05941770647653,0.03842264914054605,0.07142857142857151,0.016393442622950838,0.042735042735042805
2168,-0.017857142857142683,-0.015503521804249965,0.015507796038769506,-0.047261009667024734,0.07142857142857151,-0.06557377049180324,0.0
2169,0.004683840749414414,0.04325004613260519,0.02991452991452992,0.0,0.05357142857142849,-0.016393442622950838,0.017094017094017144
2170,0.002049180327868716,0.016337091727541275,0.05116586424997638,-0.004103967168262668,0.0892857142857143,-0.0491803278688524,0.017094017094017144
2171,-0.007903981264637094,0.023746579918912936,0.05131480890024487,-0.023423423423423517,0.0892857142857143,-0.0491803278688524,0.017094017094017033
2172,0.02488290398126458,0.07145622866439982,0.07132867132867138,0.02777777777777779,0.1071428571428571,0.0,0.05128205128205132
2173,-0.015515222482435531,0.009245847937349838,0.016161616161616155,-0.08268733850129195,0.0892857142857143,-0.09836065573770492,-0.008547008547008517
2174,-0.006733021077283241,0.0011211248955244058,0.10133708655876139,-0.01228878648233489,0.14285714285714285,-0.0491803278688524,0.042735042735042805
2175,0.007025761124121788,0.025830773227176196,0.05949345571987086,0.025454545454545507,0.08928571428571419,0.0,0.042735042735042694
2176,-0.027224824355971955,0.0069503170488514066,0.05458468176914777,-0.08698372966207757,0.125,-0.09836065573770492,0.008547008547008628
2177,0.0032201405152224583,0.013160766732355667,-0.003676470588235281,-0.07065217391304346,0.0357142857142857,-0.06557377049180335,-0.017094017094017144
2178,-0.0014637002341920669,0.0027381160065224064,-0.010728819829818659,-0.04956521739130437,0.017857142857142794,-0.049180327868852514,-0.017094017094017144
2179,0.0,0.03431067436239588,0.04584304584304577,0.005813953488372103,0.07142857142857151,-0.016393442622950838,0.02564102564102566
2180,-0.03366510538641698,-0.017394664120281456,-0.05385220125786172,-0.16500000000000004,0.017857142857142905,-0.14754098360655732,-0.06837606837606836
2181,0.01258782201405162,0.04142784952564549,0.059364548494983294,-0.0625,0.125,-0.08196721311475408,0.017094017094017144
2182,0.010245901639344024,0.03309085982911686,0.12018203770781088,0.013747228381374765,0.1964285714285714,-0.049180327868852514,0.06837606837606836
2183,0.06352459016393441,0.045166868838671936,0.15074478649453815,0.07333333333333336,0.1964285714285714,0.0,0.09401709401709402
2184,-0.00936768149882905,0.01650902367992313,0.025150254276467887,0.010421189752496729,0.0357142857142857,0.0,0.017094017094017144
2185,-0.008196721311475419,-0.020210678369554924,0.00952380952380949,-0.057823129251700744,0.0535714285714286,-0.06557377049180324,-0.008547008547008517
2186,-0.010245901639344246,0.007741459205971468,0.013894919669995676,-0.03007518796992481,0.0357142857142857,-0.032786885245901676,0.0
2187,0.0014637002341920669,0.02473633291841082,0.020776699029126267,-0.0024177949709864865,0.0357142857142857,-0.016393442622950838,0.008547008547008517
2188,-0.011124121779859442,-0.007406678418919066,0.03384615384615386,0.0037878787878787845,0.05357142857142849,-0.016393442622950838,0.017094017094017033
