GPA_S1,Age_group,LAB_AVG,CLIN_AVG,Study_hrs_day,Sleep_hrs,Adequate supervision,Self-motivates,Programme prepares for career,Financial_diff,CA_AVG,Takes rest breaks,Concentration in self-study,Manages time effectively,Persists when difficult,Physical health affected,Lecturers approachable,Self_risk_percep,ATT_RATE,Sleep affects concentration,Peer study groups effective,Seeks help when stuck,EXAM_AVG,Hopeless/unmotivated,Sense of belonging,Gender,Completes readings,Burnt out,Clinical takes study time,Can improve performance,Health interferes studies,Employment_hrs,Takes organised notes,Early intervention provided,Participates in clubs,Confident in clinical skills,Anxious about assessments,Regular exercise,Confident to complete prog,Understands content pre-exam,Uses library regularly,Prepared for clinical assess,Considered break,Sleep difficulty,Reviews notes within 24h,Rotations affect performance,ASSIGN_LATE
0.7443588,-0.24967435,0.26617607,0.51383084,-0.3673717,-0.4512956,0.64795125,0.06370166,0.14747693,0.2349367,0.023471508,0.3011777,-0.08627896,-0.31404588,-0.048433192,0.090448946,-0.27399835,0.01754579,-0.56199753,-0.086066574,-0.18274911,-0.13042656,0.13435473,0.115507275,-0.2805213,-0.4742185,0.060831722,0.045044832,0.0926177,-0.13713934,-0.10703626,0.11647206,-0.079525724,0.016567333,0.060173076,-0.09325522,0.0136324335,0.044080794,0.0064517967,0.07910054,-0.035602737,0.012617131,0.015396358,-0.051978547,0.052431963,-0.07146878,-0.10840744
0.33113602,0.5517787,-0.12653512,0.42692932,-0.262329,0.31550547,-0.3675724,-0.11078188,0.16200022,0.19522691,0.13754307,-0.2551499,-0.10973551,0.17491418,-0.15243967,0.24555372,-0.39708245,-0.21082366,-0.5728876,0.01750007,-0.13776588,-0.14570437,0.19783723,0.029263062,-0.03700182,-0.48773223,-0.15731388,-0.13747723,0.07075454,-0.19725685,0.1205105,0.19174816,-0.05125944,0.0054034023,0.08924464,-0.10638515,0.07439412,-0.03943203,0.009349665,-0.085077465,0.02128015,-0.040705733,-0.081693016,0.17346697,0.07649707,-0.06299126,-0.08748424
1.0274057,-0.21075566,-0.16009928,0.50059885,-0.32176933,0.33178174,-0.13931507,-0.41409382,0.31362307,0.28383076,0.03489302,-0.15328842,0.40873146,-0.17940086,0.009182441,-0.21328652,-0.34645376,0.021877125,-0.5212609,-0.14977902,0.14812465,-0.2767653,0.19022627,0.2605793,0.22547965,-0.4596528,-0.03456162,0.047383647,0.13454278,-0.10672595,0.085605174,0.13756186,-0.07131752,0.0015228568,-0.08355556,-0.12961186,0.057988346,-0.018418726,0.04365267,-0.029752612,0.06649306,0.09055279,0.044742946,-0.07768457,0.034172118,-0.08079343,-0.08306866
1.5100151,-0.27418226,0.52353615,0.53578997,-0.31397545,0.36691046,0.69612044,-0.072984934,0.27467078,0.12764159,0.016623115,-0.21336302,0.11842921,0.23301181,0.12019827,-0.20878464,-0.26964882,-0.25488326,-0.6821449,-0.20276247,0.11286564,-0.27437097,0.1394705,0.111181095,-0.2908803,-0.5041804,0.04280203,-0.095420465,0.012607303,-0.10538054,-0.15424442,0.13985401,-0.1376312,-0.060866036,0.10137978,0.018435095,0.064188145,0.049574137,-0.14027864,0.15581293,0.061540507,-0.139222,-0.22229019,-0.052134622,-0.07685494,-0.08666558,-0.069128
0.32461855,0.49162176,0.2724603,0.4683173,-0.30422992,-0.28560773,-0.35296363,0.29233357,0.19551688,-0.19705828,0.13189903,-0.21610582,-0.18438427,0.17644721,-0.18949924,-0.2849837,-0.38938504,-0.21571594,-0.5008579,-0.114819154,-0.05164307,-0.08888916,0.13841537,-0.39157468,-0.045563597,-0.4935472,0.054605562,0.0597485,-0.15773982,-0.1606539,-0.11778455,0.12256114,-0.0422441,-0.07213689,-0.08601619,0.07643872,-0.23552297,0.035882857,-0.009108612,-0.07856186,0.017524745,0.0732553,-0.1408976,-0.045262285,0.112856336,0.18426153,-0.09541651
0.12950407,-0.47756323,-0.7962081,0.5091669,-0.3888674,0.30160275,0.03482641,0.21605219,0.20589682,0.17225026,0.008431764,-0.18646163,0.32457253,-0.37076598,-0.17408907,0.2729321,0.0110626705,0.44631803,-0.5372687,0.0014362615,0.07317229,-0.1415696,0.19537954,0.07017439,-0.09753194,-0.4485632,-0.045253586,-0.054121297,-0.18161234,-0.13745172,0.09475474,0.13435443,-0.07904227,0.028981084,0.079526775,0.17987667,-0.21890649,-0.08818648,0.09981583,-0.14614294,-0.01796955,-0.16137081,-0.09206075,-0.12094776,-0.05713546,0.11376978,-0.05532941
0.33619025,0.6263975,0.014647667,0.46185964,-0.35214484,-0.25355187,-0.34016654,-0.10228192,0.19519818,0.20836659,0.054852944,0.30745724,0.3211644,-0.29483694,-0.11902242,0.203933,0.17154098,-0.029052187,-0.5181579,0.03567044,0.102600135,-0.15226209,0.101190045,0.2438259,-0.15249892,-0.45681325,-0.19306839,0.06590914,0.10752594,-0.13352181,-0.14247397,0.12627143,-0.051932693,0.016117157,0.05488365,-0.171654,0.090936154,-0.017487347,0.0020035561,0.12316494,0.015889151,0.032639507,0.069356255,-0.15144473,0.053416993,0.1483734,-0.07727245
0.9348517,-0.62868845,-0.14197831,0.4333107,-0.3189335,0.31375954,-0.3944826,-0.088015094,0.23338093,0.23341563,0.016324144,-0.26707062,-0.4955901,-0.30436054,-0.18635628,0.109101065,-0.3976482,-0.22367808,-0.46172813,-0.09367036,-0.12560174,-0.24825107,0.19598314,-0.26469907,0.2332714,-0.44983643,-0.034865335,0.058185056,0.099125974,-0.1767648,0.059986934,0.14580819,-0.100544244,0.017137883,0.070424266,-0.1500399,-0.22605209,0.03997606,-0.02745712,0.09408739,0.069187775,0.09767667,0.054528363,-0.1084099,0.027426753,-0.07633679,-0.09870542
-1.9088343,-0.29837835,0.18360864,0.5338309,-0.26751462,-0.27662355,0.061863907,0.08104871,0.25178415,0.22230156,0.0019245401,-0.25550607,-0.22660272,0.16032244,-0.03843423,-0.08789993,0.08220288,-0.2038331,-0.37953505,-0.10420325,-0.004117784,-0.10336644,0.099482626,0.2273817,0.21742201,-0.41605794,0.039623566,0.01962968,0.07148855,-0.14461222,0.11346266,0.08961023,-0.06696351,0.006416966,-0.09543054,-0.12980248,-0.26112628,-0.04490426,0.12074946,-0.03780565,-0.05832219,0.052180972,-0.14662594,-0.07605301,0.07277134,-0.09757981,-0.15126249
1.2518303,-0.262872,0.1268015,0.4726095,-0.3417017,0.32356024,0.04565888,0.061929412,0.23386295,0.2867565,-0.010026758,0.33604014,-0.10657128,-0.27228191,-0.13132462,0.16328712,-0.33148035,0.0074786316,-0.48828116,-0.15286605,-0.20194162,-0.13199548,0.12020107,-0.28731233,-0.104949564,-0.4973682,-0.017757826,0.033655398,0.13266072,-0.18200779,0.07390194,0.13088317,-0.091480434,0.021980377,-0.08084737,-0.17807011,0.039067917,-0.08823255,0.07269462,0.07104445,0.064880066,0.023347832,0.053574845,-0.13169193,0.042501923,-0.06669915,-0.106327824
-1.4315859,-0.3045976,0.30991346,0.5278486,-0.3218617,0.29583773,-0.43183547,-0.13182229,-0.3571571,0.13739736,0.012267845,0.31122804,0.0016939398,-0.14190102,-0.04016336,-0.15075015,0.15569155,-0.035127576,-0.41463888,0.09644437,-0.15397234,-0.06570457,0.1234222,0.25527945,-0.12493165,-0.41151068,0.09341979,-0.15085775,0.07206773,-0.16222963,-0.1524476,0.1305672,-0.079890795,0.002512589,0.054737676,0.085542485,0.009461392,0.07095914,0.21171653,0.08641966,0.061133973,0.0014824604,0.058723375,-0.10236271,-0.10607881,-0.041236416,-0.08270615
1.0422591,-0.15700059,0.1057851,0.53497165,-0.328182,0.35334808,0.6023057,0.31879997,-0.24497029,-0.21772696,-0.013740827,-0.30839443,-0.12811932,-0.1389164,-0.10209096,-0.20196185,0.14817718,-0.034220327,-0.5722566,-0.18627428,-0.1987047,-0.0798243,0.13263412,0.21925029,-0.10159089,-0.47369045,-0.025115227,0.04932762,-0.008493012,-0.08423664,-0.08848658,0.120972835,-0.097548395,0.02350344,-0.08283914,-0.0677012,0.007357746,-0.027984977,0.07513663,-0.00863464,0.10118978,-0.0072751325,0.031142019,-0.09745084,0.08036085,-0.050465457,-0.07163053
0.62649363,0.4594741,0.28302848,0.496996,-0.34898612,-0.4222475,0.587908,0.24160142,0.21573247,0.18183799,0.042367306,-0.23123941,-0.47110593,-0.24751763,-0.25326878,-0.109947756,0.12304566,-0.2162262,-0.5485057,-0.16489853,-0.04298797,-0.16912347,0.124769114,0.2185472,-0.0947067,-0.5405676,-0.10061271,-0.05550555,0.08452327,-0.1638653,-0.44077736,0.13286059,-0.06811324,0.005711563,0.07265131,-0.075073786,0.05497289,0.053210028,-0.014927244,-0.013510464,0.06155437,-0.056531478,-0.13816735,0.12785518,-0.09384088,-0.10056994,-0.093602374
1.1014723,-0.15913378,0.28119883,0.40564474,-0.37637419,0.28244054,-0.24410063,-0.24042062,0.004058969,0.08544687,0.1037607,-0.17483558,-0.4262287,-0.19489294,-0.2064403,-0.17637278,-0.23880859,-0.18850629,-0.566124,-0.2892862,-0.074941844,-0.20675427,0.10171352,0.11893943,-0.07522995,-0.5133979,-0.08784697,-0.017535817,-0.107024334,-0.12772907,-0.3122692,0.12511587,-0.09819058,0.006463196,-0.08609066,-0.03364997,0.061259113,-0.023358816,0.07839012,-0.10652676,-0.0043706773,0.059037536,-0.025225975,-0.10796015,0.09197504,0.2139382,-0.07932742
0.8190515,0.47437868,0.5521452,0.50215715,-0.38107166,-0.45724055,-0.10382436,-0.13377327,0.19379297,0.13704073,0.055892132,-0.15047207,0.3466946,-0.3207341,-0.24109638,0.21035843,-0.36142886,0.4720938,-0.6626417,-0.0011270549,0.09791048,-0.2363299,0.15547279,-0.21083169,-0.07263162,-0.51499337,0.0026023104,-0.104492165,-0.14247486,-0.12021134,-0.13193864,-0.144729,-0.09615122,-0.07637201,0.06297407,-0.09546602,0.08395961,0.038827397,-0.01002957,-0.02780737,-0.12352425,-0.007168078,-0.20720962,0.1485297,-0.055516914,-0.05706237,-0.09542973
-1.8314657,0.5450343,0.23643251,0.57662284,-0.2539757,0.30319202,-0.02749847,0.20834857,0.35870057,0.19580896,0.08591718,-0.14758013,0.35634214,0.13059662,0.108636945,0.2925095,0.15965037,-0.2236163,-0.40700835,0.019668186,0.08016952,-0.19752508,0.15112947,0.030025726,-0.27189457,-0.47590294,0.0626254,0.060533334,0.1482238,-0.180873,0.15693995,0.13402046,-0.075596094,-0.054441355,-0.11303537,-0.08718606,0.06302243,0.09195948,-0.046578757,-0.044078052,-0.015430062,0.090812944,0.09481964,0.0062546516,-0.04276994,0.1416803,-0.05795211
-0.67846775,0.6192206,0.026643876,0.49769518,-0.35441104,0.28501874,-0.07226995,-0.124603644,0.27347654,0.20127302,0.05612319,-0.30895236,-0.041504677,-0.24303764,-0.0050835554,-0.09102247,0.17103486,-0.23497763,-0.43141785,0.09425688,-0.1326646,-0.17054118,0.15070388,-0.17034794,-0.2707766,-0.4484005,-0.030355655,0.051630765,0.107025005,-0.21072224,0.12883663,0.15932368,-0.03790434,-0.022675201,-0.12559426,-0.05793965,0.08920307,0.067217834,-0.22955756,-0.096719414,-0.021859389,-0.1276606,-0.1522389,0.18233968,0.070862986,0.1375424,-0.101368904
-1.6880808,0.49718007,0.10664119,0.5844952,-0.33704618,0.2517593,0.03353685,-0.30240506,0.34553203,0.16328806,0.045127835,0.3531942,-0.040309675,-0.25842577,0.0019188179,-0.118297406,0.087021366,-0.17612346,-0.40950704,0.0029301024,0.042824738,-0.14806914,0.107224084,0.23024578,-0.15003406,-0.43548846,-0.00888354,-0.08680575,0.14317003,-0.19162972,0.14800096,-0.15730754,-0.05949253,0.0042981636,-0.11545433,0.17146777,0.011079621,-0.04035008,0.1785377,0.114147946,-0.04440926,0.101381585,-0.21756396,-0.1047398,-0.0012082532,-0.08420342,-0.09478839
-1.542595,0.5445292,-0.108658865,0.5755968,-0.27161774,0.3799444,-0.047291517,-0.06579244,0.057108022,-0.15416597,0.06773904,0.33441833,0.2797779,0.18546122,0.034797013,0.26403746,0.03679175,-0.21075581,-0.5093229,0.1563547,0.07298397,-0.20663649,0.14494748,0.012790108,-0.13794437,-0.41367605,0.082007125,0.008473961,-0.21942312,-0.11020109,-0.18604884,0.14320405,-0.08240922,0.049051337,-0.105739795,-0.1966724,0.017474083,0.06507382,0.022281533,0.12736744,-0.034997262,0.1083553,-0.11515327,-0.07542358,-0.051211163,-0.058505878,-0.05281366
0.617432,0.4625336,0.6314589,0.5364832,-0.38115633,0.31922278,0.56343216,0.26014203,0.18716088,0.106094375,0.08014312,0.27931273,0.3239484,-0.13655554,-0.025879977,-0.2608543,0.13081193,-0.19652773,-0.61113256,-0.18076383,0.09814503,-0.21799274,0.1116473,-0.3591386,-0.09907177,-0.48804092,-0.13728489,0.04753281,0.08964049,-0.14187543,-0.15805027,0.15266742,-0.065091476,0.02221275,0.08133477,-0.083012626,0.076289974,-0.009116383,-0.0095175635,-0.17848083,-0.04629765,-0.019702367,-0.12782264,-0.08146463,0.04462319,0.15238377,-0.0601221
1.3755493,-0.22353408,0.329333,0.44843507,-0.27231508,0.32801998,-0.37988186,0.25744018,0.23672585,0.10590537,0.08441951,-0.17984365,-0.500449,-0.255194,-0.0767892,-0.18385307,-0.34764785,0.48888153,-0.47429726,-0.16960049,-0.08875246,-0.17886138,0.15138774,0.23354517,-0.25347233,-0.548328,0.061747205,0.0746655,0.12396411,-0.18864077,0.09337279,0.13384978,-0.10073073,0.06337885,-0.080723636,-0.1274109,-0.24710016,0.051233836,-0.037307724,-0.015953409,0.0855744,-0.041236516,0.051339,-0.12277399,-0.120715596,-0.054351807,-0.056558352
-0.74234575,-0.25835824,0.058101878,0.53466135,-0.40876397,-0.24485695,0.08037512,0.2365909,0.24350248,0.257733,0.029430836,0.22236073,0.046566136,0.17711498,-0.1372259,0.22632936,0.11957613,-0.0045741205,-0.43446723,0.007087804,0.08136883,-0.10295765,0.10055441,0.2337171,-0.11778379,-0.45761132,-0.12417145,0.045693167,0.10070103,-0.13778009,0.17242576,-0.12698005,-0.06819266,-0.02403958,-0.066548534,-0.19466193,0.04099711,-0.0956892,0.15068619,0.11435463,-0.038412806,0.10297164,0.065284796,0.16441406,-0.056367584,-0.045950044,-0.08717416
0.17596118,-0.5639338,0.049095817,0.5668791,-0.36262938,-0.40606076,0.6778156,0.25866205,0.25597084,0.34084043,0.012079992,-0.14942557,0.41020498,-0.124331154,0.02039966,-0.12210012,0.121432684,-0.17565076,-0.537168,-0.15854868,0.09758819,-0.145584,0.099434584,0.21586625,-0.07956484,-0.5193389,0.068880185,0.040145688,0.10958321,-0.11265924,0.12055227,0.09127299,-0.07982042,0.02229699,0.06083811,0.071836464,0.08783328,0.025663555,-0.19692534,0.113079794,-0.06686391,-0.036974277,0.053513605,-0.11364055,-0.08954814,-0.079370864,-0.09705871
0.90901965,-0.490793,-0.6487322,0.55803865,-0.35217986,0.3426475,-0.33525136,0.09479996,0.29883397,0.2358074,0.081577756,-0.16995808,0.37564185,0.27561334,-0.060850866,-0.1289826,-0.37830195,-0.021695815,-0.5001757,-0.21180457,0.113110356,-0.2336337,0.23913747,-0.27542272,0.22926456,-0.45497045,-0.17977802,0.017896388,0.089330815,-0.13146222,0.12831795,0.13890211,-0.11316654,-0.07340446,0.08018302,0.15469168,-0.17185076,-0.017662449,0.08305708,-0.20678023,-0.01725598,0.031598043,-0.108740434,0.15772289,0.094805755,-0.05893747,-0.07872998
-1.9053484,-0.47968817,0.20676123,0.600716,-0.29959747,0.2634505,0.603319,0.23093455,-0.44537956,0.18040785,0.026718512,0.23005003,0.28991765,0.09812323,-0.017380834,0.22521263,0.036823273,-0.22774012,-0.46046636,0.023257986,-0.1551538,-0.14219707,0.10743747,-0.40987492,-0.28767484,-0.3911987,-0.021285618,0.030258242,0.12902659,-0.08841253,-0.24043658,0.1223474,-0.09956894,-0.005527726,-0.11312449,-0.091497526,0.0043382235,-0.01933207,-0.27164412,0.11869169,-0.02468007,-0.020171482,0.04635161,-0.023090024,0.05641589,-0.092583224,-0.06064121
-1.4749556,-0.40935987,0.0774632,0.4793418,-0.30175957,-0.2433758,-0.092536956,-0.28952122,-0.36774814,0.27447614,0.029222947,-0.3078316,-0.043032225,0.134116,-0.111927904,-0.13141403,-0.19576891,0.502282,-0.45110354,-0.022896893,-0.15301242,-0.059150252,0.12461401,0.124512,-0.12163145,-0.3455098,-0.029178694,0.04894095,0.019659504,-0.0948143,-0.37591022,0.075001486,-0.10258694,-0.016300077,-0.055448428,-0.095334105,0.025546703,0.036719166,0.18852796,-0.08334242,-0.07481623,0.0040205736,0.05435475,-0.13501664,0.067176156,-0.09056975,-0.120171525
-1.7629658,0.45528457,0.5149589,0.51019764,-0.2468044,0.3366115,-0.44312575,0.046714686,0.2534459,-0.22264676,0.075716615,0.48232788,-0.08605256,0.16668776,0.03556851,-0.23846872,0.008020991,-0.21600181,-0.49609026,-0.051146813,-0.14643292,-0.088870205,0.113039665,0.056815278,-0.15402018,-0.4314705,0.07664593,0.008850401,0.10059672,-0.15381886,-0.45030499,0.16678342,-0.07242985,-0.06362351,-0.10636192,-0.08728967,0.046551,-0.06639235,0.14214164,0.08879295,-0.05296243,0.042463597,-0.16837114,-0.06134362,0.069786504,-0.08996968,-0.0850734
0.73631203,-0.23222338,0.19740786,0.48431155,-0.2716547,0.32265726,-0.10941638,0.09990522,0.13174611,0.09997295,0.009004269,0.2424883,-0.05055052,-0.2336645,-0.034402642,-0.11606229,0.120725,0.4901569,-0.49068722,-0.120720476,-0.18585753,-0.1218346,0.12854318,0.1117681,-0.06998721,-0.50470334,-0.12242448,0.02440459,-0.29272717,-0.18986262,0.11336361,0.13943729,-0.09914666,0.04359702,0.06508087,0.16186164,0.092828706,-0.06322752,0.09227806,-0.117770225,-0.14145704,-0.15058382,0.03669087,0.1735674,0.066209696,-0.06411733,-0.114309095
0.282054,0.49672797,-0.13989528,0.49731353,-0.36636245,-0.26619232,0.685815,0.11940035,0.23404557,0.24910063,0.010417237,-0.17080805,-0.19213988,-0.12484185,-0.2890748,-0.08321619,0.18408391,0.016552407,-0.4211778,-0.012448546,-0.03332706,-0.09285754,0.18205892,0.04483213,-0.12912858,-0.5073021,-0.15408237,-0.11020324,-0.19695388,-0.19095163,0.15513127,0.14564295,-0.045232344,0.036107823,0.09028418,-0.04420823,0.053302154,0.04461524,-0.02229921,-0.08399415,-0.0747032,0.028100342,0.054652836,0.13517047,0.06421693,-0.07600547,-0.12601943
0.7449557,-0.34483352,0.09626628,0.47257793,-0.36407438,-0.42040214,-0.3696209,0.24831904,0.23969232,0.16954932,0.042120498,0.3376154,-0.20598628,-0.19796444,-0.22811338,-0.09366726,-0.012395963,0.44435036,-0.52982295,-0.20021205,-0.07521266,-0.133096,0.07757157,0.07663302,-0.10412365,-0.4857349,0.048936155,0.01856937,0.14656541,-0.16606474,0.09307052,0.09590018,-0.104007624,-0.022225318,-0.08896344,-0.16505559,0.10636482,-0.03535336,0.08612903,0.065621614,-0.0038801478,0.10128103,0.033594213,-0.10114524,-0.122375794,-0.07160694,-0.094273604
1.0000703,-0.65523994,-0.062234774,0.54421437,-0.35281783,-0.3464428,0.6329252,-0.013024431,0.24934135,-0.27937675,0.011633837,0.287481,0.33589494,0.28952676,0.015909338,0.109368555,0.1559134,0.0026691044,-0.55248415,-0.012874991,0.13856903,-0.21864666,0.113577165,-0.22093032,-0.24729972,-0.4147995,0.11501554,0.0108262785,0.10582749,-0.12243798,0.10035294,0.12402726,-0.082303345,0.045521412,0.05698863,0.0730518,0.029096652,0.028628591,0.03566429,0.14463575,0.07873434,-0.0024324881,0.07045044,-0.032349277,0.06158314,-0.07152611,-0.118354924
0.97955984,0.52905774,0.02706598,0.43382013,-0.2467399,-0.35230666,-0.33921108,-0.41093245,0.15934172,-0.27399155,0.095240414,0.40203452,-0.19405481,0.15956938,-0.23134607,-0.106254324,0.009957962,-0.20011403,-0.48584652,-0.21739532,-0.112036176,-0.16990612,0.07046437,-0.35229006,-0.13008071,-0.5537937,0.049806397,-0.08896638,0.07530565,-0.20476358,0.16602506,0.13714859,-0.07252541,-0.09382418,-0.105974615,0.084276885,0.033656444,-0.020146182,0.09464239,-0.010409344,0.073928,0.020237632,0.033319958,-0.05960032,-0.14501725,-0.118759744,-0.10709842
-1.712229,0.6439443,-0.8374998,0.5066801,-0.34065318,0.36237115,-0.08109852,0.04609017,0.27255106,-0.22251815,-0.0028898767,0.31637165,-0.13488793,-0.24058156,-0.16919777,-0.0954822,0.11258273,-0.045557354,-0.40434822,0.12454015,-0.0117540555,-0.06969386,0.16289136,-0.16066155,-0.13712302,-0.3833182,-0.20590605,0.030365868,0.10788917,-0.1942368,-0.40252107,0.16815904,-0.07442423,-0.022128474,0.076642334,-0.13560122,-0.0022630116,-0.10245117,-0.21742015,0.0830386,0.038739584,-0.1230254,-0.22395824,-0.06038255,-0.08229637,-0.08263973,-0.083590776
-0.5811138,-0.34162918,-0.7135588,0.5048109,-0.42573822,-0.34720266,0.019351581,-0.14098325,0.23025437,0.2281683,0.020161156,-0.2661115,-0.20607471,-0.2895313,-0.13655259,-0.11525758,-0.25337675,-0.25239435,-0.48147002,0.07819637,-0.054973938,-0.1570111,0.13584548,0.05701705,0.21040092,-0.42174563,0.12945212,0.07228258,0.07377348,-0.24180667,0.12993146,0.10826476,-0.044584308,0.0038885078,-0.08375037,0.16263843,0.014142571,0.047668785,-0.22979869,0.08702807,-0.05008839,-0.033470538,0.01637817,-0.12789169,0.08460668,-0.078387916,-0.13833928
1.1623923,0.38246703,0.30945587,0.51175344,-0.28392598,0.2918795,0.551442,0.23454157,-0.03591462,0.056137323,0.02834668,0.25132385,-0.12306614,0.15047452,0.042053577,-0.09215393,0.12128628,0.45461193,-0.509768,-0.0829756,-0.19464181,-0.1031401,0.154308,0.06170887,-0.062313173,-0.52244276,0.067283206,-0.13494273,-0.26862687,-0.2538794,0.1360063,-0.18359135,-0.1058157,-0.0062152063,-0.12249911,0.13592336,0.073774464,0.06461546,-0.0037705507,0.06656831,-0.049601335,0.09991603,0.029914014,-0.060032222,0.025630355,0.12750965,-0.10718151
-1.6708584,-0.31878477,0.23585296,0.55258626,-0.23282048,-0.2511658,-0.09846637,-0.26087853,0.31530532,0.2375888,0.020021372,0.25390318,0.29389232,0.14330298,-0.046309188,-0.10844105,0.03357081,-0.0701506,-0.38835424,-0.08294165,0.06035271,-0.15286846,0.112391904,0.24968517,-0.065537944,-0.41994822,0.089868784,0.009107498,0.14763868,-0.111385286,0.13937066,0.09744589,-0.081144676,-0.026573207,0.06634111,-0.083987795,-0.31620952,-0.032760598,0.14029625,-0.14119734,-0.06257987,0.052888636,-0.16285852,0.03364182,0.07183213,0.19723797,-0.103618845
-1.7945802,0.5771285,-0.5458909,0.53721356,-0.23259234,0.28695816,-0.07022009,0.22326083,-0.36620033,0.19980554,0.08317729,0.2972272,-0.1003001,0.22353265,-0.10616259,0.2413122,-0.36475518,-0.2130868,-0.42766052,0.12410154,0.040957425,-0.22371481,0.11732039,-0.17808275,0.21335359,-0.34762582,-0.20490675,-0.119455434,0.08393442,-0.14633243,-0.18810308,0.1363823,-0.06478883,-0.01678339,0.0694738,0.17408837,0.14107455,0.06970343,0.1810192,-0.14235501,-0.009199321,-0.024212273,0.090808146,-0.085272714,-0.006470581,-0.032393087,-0.04622906
-1.9141287,0.54911876,-0.67911917,0.5267337,-0.28423342,-0.37498787,-0.39661393,0.06102878,0.26744434,0.26723212,0.043673832,-0.20471165,-0.43945357,0.17761001,-0.11364405,-0.301473,0.15399966,-0.14219767,-0.44103208,0.120808125,0.0150413895,-0.11214666,0.17395999,0.21610819,-0.14867114,-0.41750532,-0.046705153,0.00043645548,0.1237011,-0.1562328,-0.1803658,0.1261018,-0.062239,0.01915754,0.07945237,0.107098885,0.04530268,-0.066575915,-0.04300313,-0.023183823,-0.033899553,-0.14292893,-0.26698315,-0.06395903,-0.10557528,-0.07680323,-0.11020309
-1.6748168,0.56908524,0.26251093,0.49779946,-0.2949577,0.29680893,-0.3062841,-0.28877476,0.23822452,0.18752916,0.05523467,0.38240328,-0.41170058,-0.16085729,-0.05235436,-0.27262697,0.177654,-0.24947608,-0.43031085,-0.043193936,-0.032097775,-0.13193779,0.108964816,-0.20566964,0.23372184,-0.43031624,-0.12848254,0.04015841,0.08560824,-0.17273787,-0.20790775,0.17446467,-0.053660035,-0.032508396,0.09702293,-0.069487676,0.039971396,-0.05771235,-0.053978,-0.10056417,0.07176851,-0.013736161,0.07717958,-0.070150495,0.06285535,-0.11258234,-0.081454575
-1.5934019,0.53204125,0.2898099,0.56525654,-0.30108178,0.28744984,0.0843318,0.07264518,0.25410983,0.2842615,0.0427886,0.22583073,0.3304673,-0.20309407,0.036132712,0.21602826,0.13403723,-0.20717084,-0.44742647,0.031661123,0.08805288,-0.1447309,0.092313744,0.05455457,-0.05141705,-0.4560521,-0.13041037,0.045000516,0.09075641,-0.13005863,-0.19473922,0.14243074,-0.07517286,-0.044405974,-0.10076955,-0.13422653,0.122900635,-0.025662012,0.061223842,0.12276385,-0.07150231,0.09913933,0.07922418,0.18325712,-0.050330926,0.16270992,-0.09390507
-1.8011897,-0.5059274,0.040247593,0.4485306,-0.3349912,0.26090926,-0.4320685,-0.122928634,-0.33237505,0.17589667,0.015113933,0.35679537,-0.39860827,-0.15685475,-0.143354,0.21858796,-0.3279467,-0.012575461,-0.36801392,0.09483698,0.0022710434,-0.07316415,0.100138724,-0.22620443,0.22962254,-0.3262982,-0.17459683,-0.027551219,0.07115457,-0.12825055,0.14932942,0.14069785,-0.08501835,0.030355198,-0.08350821,-0.14805558,0.1385067,-0.07508839,-0.2833158,-0.09174466,-0.033540595,0.04474105,0.058036722,-0.10086429,0.042395674,-0.050639614,-0.096178636
-1.5583286,-0.22038691,0.2601599,0.5539451,-0.2639671,0.27008194,0.6976357,-0.10449755,0.19067861,0.2238818,-0.009556137,-0.19788727,-0.09970525,-0.22569622,0.036285356,0.13517193,0.036063448,-0.19024071,-0.43932405,0.110547945,-0.14392114,-0.13444537,0.18388818,0.090068236,-0.078916095,-0.42309135,0.06884458,0.01936287,-0.1969018,-0.15052429,0.11212337,0.15357693,-0.07650068,0.052029133,0.09307397,-0.09754681,0.04267637,-0.0337155,0.034529947,-0.03796256,-0.07373014,-0.15278757,0.06404325,0.038092468,-0.020570638,-0.058652215,-0.090421155
-1.334811,-0.51768255,0.15821454,0.53470683,-0.31187332,-0.28746638,0.6774914,0.23002617,0.21982203,0.17906016,0.018798374,0.27932218,-0.16782738,0.1549237,-0.15112242,-0.0825206,0.112164825,0.51041406,-0.4227706,-0.04024844,-0.01873073,-0.080069885,0.101268604,-0.4337803,-0.09457172,-0.42789477,0.04408752,0.028050069,-0.2517165,-0.17168225,0.15842178,0.093366824,-0.07195054,0.0036503696,0.047703724,-0.07628965,0.11347099,0.07970199,0.12938997,0.068788715,-0.04559831,0.027570654,0.05351643,0.13368939,0.00022690557,-0.0546187,-0.12410464
-1.7309427,0.6577844,-0.034620054,0.54210997,-0.18337402,-0.23873891,-0.36999333,-0.28662425,0.26513582,0.22255805,0.041206133,0.29930213,-0.06478466,0.118949614,-0.11002143,-0.101346225,0.13756944,-0.0013783057,-0.41021937,0.009835536,-0.14327304,-0.0104173,0.099418074,-0.331106,-0.07127567,-0.4547484,0.05940832,-0.026462616,0.164751,-0.18837883,-0.19506693,0.1085123,-0.06836124,0.014250413,-0.078767985,0.113897674,-0.30416736,-0.05353303,0.14395633,-0.030185161,-0.057388894,-0.11750253,0.09017353,-0.10378215,0.039875396,-0.08206154,-0.11068256
